"id";"ultmod";"uwprom";"uwedit";"uwexpo";"uwpupr";"uwgoogle";"uwvideo";"uwemail";"uwdestaca";"uweslogan";"uwofdir";"uwofcp";"uwofpob";"uwofpro";"uwoftel";"uwoffax";"uwofdaa";"uwexop";"uwfeop";"uwfemw";"uwfemn";"usalta";"fecalta";"horalta";"pgmorigen";"auxorigen";"usmodif";"fecmodif";"hormodif";"uwport";"uwfepu";"uwfedes";"uwmodelo";"uwuhpadre"
"1520";"2023-12-12 02:35:57";"307";"VI-910-266-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:08";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"17:59:55";"N";"1900-01-01";"1900-01-01";"N";""
"1521";"2023-12-12 02:35:57";"307";"VI-910-267-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:08";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:13";"N";"1900-01-01";"1900-01-01";"N";""
"1522";"2023-12-12 02:35:57";"307";"VI-910-268-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:09";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:13";"N";"1900-01-01";"1900-01-01";"N";""
"1523";"2023-12-12 02:35:57";"307";"VI-910-229-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:09";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:12";"N";"1900-01-01";"1900-01-01";"N";""
"1524";"2023-12-12 02:35:57";"307";"VI-910-230-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:09";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:12";"N";"1900-01-01";"1900-01-01";"N";""
"1525";"2023-12-12 02:35:57";"307";"VI-910-231-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:09";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:12";"N";"1900-01-01";"1900-01-01";"N";""
"1526";"2023-12-12 02:35:57";"307";"VI-910-232-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:09";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:11";"N";"1900-01-01";"1900-01-01";"N";""
"1527";"2023-12-12 02:35:57";"307";"VI-910-233-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:10";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:13";"N";"1900-01-01";"1900-01-01";"N";""
"1528";"2023-12-12 02:35:57";"307";"VI-910-234-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:10";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:16";"N";"1900-01-01";"1900-01-01";"N";""
"1529";"2023-12-12 02:35:57";"307";"VI-910-235-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:10";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:15";"N";"1900-01-01";"1900-01-01";"N";""
"1530";"2023-12-12 02:35:57";"307";"VI-910-236-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:10";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:15";"N";"1900-01-01";"1900-01-01";"N";""
"1531";"2023-12-12 02:35:57";"307";"VI-910-237-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:10";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:15";"N";"1900-01-01";"1900-01-01";"N";""
"1532";"2023-12-12 02:35:57";"307";"VI-910-238-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:11";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:15";"N";"1900-01-01";"1900-01-01";"N";""
"1533";"2023-12-12 02:35:57";"307";"VI-910-239-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:11";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:05";"N";"1900-01-01";"1900-01-01";"N";""
"1534";"2023-12-12 02:35:57";"307";"VI-910-240-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:11";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:05";"N";"1900-01-01";"1900-01-01";"N";""
"1535";"2023-12-12 02:35:57";"307";"VI-910-241-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:11";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:05";"N";"1900-01-01";"1900-01-01";"N";""
"1536";"2023-12-12 02:35:57";"307";"VI-910-242-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:12";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:05";"N";"1900-01-01";"1900-01-01";"N";""
"1537";"2023-12-12 02:35:57";"307";"VI-910-243-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:12";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:04";"N";"1900-01-01";"1900-01-01";"N";""
"1538";"2023-12-12 02:35:57";"307";"VI-910-244-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:12";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:04";"N";"1900-01-01";"1900-01-01";"N";""
"1539";"2023-12-12 02:35:57";"307";"VI-910-245-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:12";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:04";"N";"1900-01-01";"1900-01-01";"N";""
"1540";"2023-12-12 02:35:57";"307";"VI-910-246-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:12";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:04";"N";"1900-01-01";"1900-01-01";"N";""
"1541";"2023-12-12 02:35:57";"307";"VI-910-247-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:13";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:04";"N";"1900-01-01";"1900-01-01";"N";""
"1542";"2023-12-12 02:35:57";"307";"VI-910-248-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:13";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:03";"N";"1900-01-01";"1900-01-01";"N";""
"1543";"2023-12-12 02:35:57";"307";"VI-910-211-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:13";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:07";"N";"1900-01-01";"1900-01-01";"N";""
"1544";"2023-12-12 02:35:57";"307";"VI-910-212-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:14";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"18:00:07";"N";"1900-01-01";"1900-01-01";"N";""
"1545";"2023-12-12 02:35:57";"307";"VI-910-213-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:14";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"17:59:39";"N";"1900-01-01";"1900-01-01";"N";""
"1546";"2023-12-12 02:35:57";"307";"VI-910-214-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:14";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"17:59:38";"N";"1900-01-01";"1900-01-01";"N";""
"1547";"2023-12-12 02:35:57";"307";"VI-910-215-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:14";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"17:59:38";"N";"1900-01-01";"1900-01-01";"N";""
"1548";"2023-12-12 02:35:57";"307";"VI-910-216-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:14";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"17:59:38";"N";"1900-01-01";"1900-01-01";"N";""
"1549";"2023-12-12 02:35:57";"307";"VI-910-217-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:15";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"17:59:38";"N";"1900-01-01";"1900-01-01";"N";""
"1550";"2023-12-12 02:35:57";"307";"VI-910-218-000-000";"N";"S";"40.1272493,-3.6709663";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"18:52:15";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"17:59:38";"N";"1900-01-01";"1900-01-01";"N";""
"1551";"2023-12-12 02:35:57";"5007";"VI-902-040-003-008";"N";"S";"40.19605,-3.67751";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"17:09:51";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"10:07:38";"N";"1900-01-01";"1900-01-01";"N";""
"1552";"2023-12-12 02:35:57";"5007";"VI-902-041-003-009";"N";"S";"40.19605,-3.67751";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"17:09:51";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"10:07:36";"N";"1900-01-01";"1900-01-01";"N";""
"1553";"2023-12-12 02:35:57";"5007";"VI-902-043-004-001";"N";"S";"40.19605,-3.67751";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"17:09:51";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"10:07:38";"N";"1900-01-01";"1900-01-01";"N";""
"1554";"2023-12-12 02:35:57";"5007";"VI-902-044-004-003";"N";"S";"40.19605,-3.67751";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"17:09:51";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"10:07:33";"N";"1900-01-01";"1900-01-01";"N";""
"1555";"2023-12-12 02:35:57";"5007";"VI-902-045-004-004";"N";"S";"40.19605,-3.67751";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-04-11";"2019-04-11";"PRINEX";"2016-04-24";"17:09:51";"EEIM41";"EEIM41";"IRUIZ";"2019-04-11";"10:07:33";"N";"1900-01-01";"1900-01-01";"N";""
"1556";"2023-12-12 02:35:57";"485";"VI-917-029-001-00D";"N";"S";"43.464406, -3.840485";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"08:15:06";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:38";"N";"1900-01-01";"1900-01-01";"N";""
"1557";"2023-12-12 02:35:57";"485";"VI-917-030-002-00A";"N";"S";"43.464406, -3.840485";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"08:15:06";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:38";"N";"1900-01-01";"1900-01-01";"N";""
"1558";"2023-12-12 02:35:57";"485";"VI-917-031-002-00D";"N";"S";"43.464406, -3.840485";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"08:15:06";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:38";"N";"1900-01-01";"1900-01-01";"N";""
"1559";"2023-12-12 02:35:57";"485";"VI-917-032-004-00A";"N";"S";"43.464406, -3.840485";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"08:15:06";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:39";"N";"1900-01-01";"1900-01-01";"N";""
"1560";"2023-12-12 02:35:57";"490";"GA-901-006-S01-006";"N";"S";"36.634681, -4.487032";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"08:15:09";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:36";"N";"1900-01-01";"1900-01-01";"N";""
"1561";"2023-12-12 02:35:57";"490";"GA-901-004-S01-004";"N";"S";"36.634681, -4.487032";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"08:15:10";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:36";"N";"1900-01-01";"1900-01-01";"N";""
"1562";"2023-12-12 02:35:57";"490";"GA-901-002-S01-002";"N";"S";"36.634681, -4.487032";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"08:15:10";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:37";"N";"1900-01-01";"1900-01-01";"N";""
"1563";"2023-12-12 02:35:57";"490";"VI-901-013-001-020";"N";"S";"36.634681, -4.487032";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"08:15:10";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:37";"N";"1900-01-01";"1900-01-01";"N";""
"1564";"2023-12-12 02:35:57";"294";"VI-833-031-002-BER";"N";"S";"36.8802,-2.0091087";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-25";"2016-04-25";"PRINEX";"2016-04-25";"08:15:10";"EEIM41";"EEIM41";"PRINEX";"2016-04-25";"08:15:20";"N";"1900-01-01";"1900-01-01";"N";""
"1565";"2023-12-12 02:35:57";"294";"VI-833-032-001-BER";"N";"S";"36.8802,-2.0091087";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-25";"2016-04-25";"PRINEX";"2016-04-25";"08:15:11";"EEIM41";"EEIM41";"PRINEX";"2016-04-25";"08:15:20";"N";"1900-01-01";"1900-01-01";"N";""
"1566";"2023-12-12 02:35:57";"335";"VI-910-051-00B-00B";"N";"S";"36.2444452,-5.3328159";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-25";"2016-04-25";"PRINEX";"2016-04-25";"08:15:28";"EEIM41";"EEIM41";"PRINEX";"2016-04-25";"08:15:38";"N";"1900-01-01";"1900-01-01";"N";""
"1567";"2023-12-12 02:35:57";"490";"VI-901-012-001-019";"N";"S";"36.634681, -4.487032";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"08:15:29";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:30";"N";"1900-01-01";"1900-01-01";"N";""
"1568";"2023-12-12 02:35:57";"490";"VI-901-011-BAJ-014";"N";"S";"36.634681, -4.487032";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"08:15:29";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:31";"N";"1900-01-01";"1900-01-01";"N";""
"1569";"2023-12-12 02:35:57";"490";"VI-901-010-BAJ-013";"N";"S";"36.634681, -4.487032";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"08:15:29";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:31";"N";"1900-01-01";"1900-01-01";"N";""
"1570";"2023-12-12 02:35:57";"686";"VI-908-011-002-004";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"08:15:29";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:01";"N";"1900-01-01";"1900-01-01";"N";""
"1571";"2023-12-12 02:35:57";"686";"VI-908-010-002-003";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"08:15:29";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:02";"N";"1900-01-01";"1900-01-01";"N";""
"1572";"2023-12-12 02:35:57";"490";"VI-901-009-BAJ-012";"N";"S";"36.634681, -4.487032";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"08:15:30";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:31";"N";"1900-01-01";"1900-01-01";"N";""
"1573";"2023-12-12 02:35:57";"490";"VI-901-008-BAJ-011";"N";"S";"36.634681, -4.487032";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"08:15:30";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:31";"N";"1900-01-01";"1900-01-01";"N";""
"1574";"2023-12-12 02:35:57";"490";"VI-901-007-BAJ-010";"N";"S";"36.634681, -4.487032";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"08:15:30";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:31";"N";"1900-01-01";"1900-01-01";"N";""
"1575";"2023-12-12 02:35:57";"686";"VI-908-007-001-004";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"08:15:30";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:02";"N";"1900-01-01";"1900-01-01";"N";""
"1576";"2023-12-12 02:35:57";"686";"VI-908-006-001-003";"N";"S";"41.122924, 1.244908";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-24";"2019-06-24";"PRINEX";"2016-04-25";"08:15:30";"EEIM41";"EEIM41";"IRUIZ";"2019-06-24";"17:45:02";"N";"1900-01-01";"1900-01-01";"N";""
"1577";"2023-12-12 02:35:57";"490";"VI-901-006-BAJ-009";"N";"S";"36.634681, -4.487032";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"08:15:31";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:32";"N";"1900-01-01";"1900-01-01";"N";""
"1578";"2023-12-12 02:35:57";"490";"VI-901-005-BAJ-008";"N";"S";"36.634681, -4.487032";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"08:15:31";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:32";"N";"1900-01-01";"1900-01-01";"N";""
"1579";"2023-12-12 02:35:57";"490";"VI-901-004-BAJ-006";"N";"S";"36.634681, -4.487032";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"08:15:31";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:32";"N";"1900-01-01";"1900-01-01";"N";""
"1580";"2023-12-12 02:35:57";"490";"VI-901-003-BAJ-005";"N";"S";"36.634681, -4.487032";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"08:15:31";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:32";"N";"1900-01-01";"1900-01-01";"N";""
"1581";"2023-12-12 02:35:57";"490";"VI-901-002-BAJ-003";"N";"S";"36.634681, -4.487032";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"08:15:31";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:32";"N";"1900-01-01";"1900-01-01";"N";""
"1582";"2023-12-12 02:35:57";"490";"VI-901-001-BAJ-002";"N";"S";"36.634681, -4.487032";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-27";"2019-06-27";"PRINEX";"2016-04-25";"08:15:31";"EEIM41";"EEIM41";"IRUIZ";"2019-06-27";"18:13:32";"N";"1900-01-01";"1900-01-01";"N";""
"1583";"2023-12-12 02:35:57";"128";"GA-733-002-000-028";"N";"S";"37.1967963,-7.31741";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-25";"2016-04-25";"PRINEX";"2016-04-25";"08:15:35";"EEIM41";"EEIM41";"PRINEX";"2016-04-25";"08:15:45";"N";"1900-01-01";"1900-01-01";"N";""
"1584";"2023-12-12 02:35:57";"346";"VI-911-007-000-000";"N";"S";"41.5279,-4.62504";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-25";"2016-04-25";"PRINEX";"2016-04-25";"08:38:17";"EEIM41";"EEIM41";"PRINEX";"2016-04-25";"08:38:27";"N";"1900-01-01";"1900-01-01";"N";""
"1585";"2023-12-12 02:35:57";"547";"VI-917-006-002-003";"N";"S";"42.0395688,3.1260452";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-26";"2019-06-26";"PRINEX";"2016-04-25";"08:38:21";"EEIM41";"EEIM41";"IRUIZ";"2019-06-26";"18:12:32";"N";"1900-01-01";"1900-01-01";"N";""
"1586";"2023-12-12 02:35:57";"547";"VI-917-005-002-002";"N";"S";"42.0395688,3.1260452";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-26";"2019-06-26";"PRINEX";"2016-04-25";"08:38:22";"EEIM41";"EEIM41";"IRUIZ";"2019-06-26";"18:12:32";"N";"1900-01-01";"1900-01-01";"N";""
"1587";"2023-12-12 02:35:57";"547";"VI-917-004-002-001";"N";"S";"42.0395688,3.1260452";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-26";"2019-06-26";"PRINEX";"2016-04-25";"08:38:22";"EEIM41";"EEIM41";"IRUIZ";"2019-06-26";"18:12:33";"N";"1900-01-01";"1900-01-01";"N";""
"1588";"2023-12-12 02:35:57";"547";"VI-917-001-001-001";"N";"S";"42.0395688,3.1260452";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-26";"2019-06-26";"PRINEX";"2016-04-25";"08:38:22";"EEIM41";"EEIM41";"IRUIZ";"2019-06-26";"18:12:33";"N";"1900-01-01";"1900-01-01";"N";""
"1589";"2023-12-12 02:35:57";"551";"VI-917-012-003-003";"N";"S";"40.9947045,0.9227211";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-26";"2019-06-26";"PRINEX";"2016-04-25";"08:38:23";"EEIM41";"EEIM41";"IRUIZ";"2019-06-26";"18:12:31";"N";"1900-01-01";"1900-01-01";"N";""
"1590";"2023-12-12 02:35:57";"551";"VI-917-010-003-001";"N";"S";"40.9947045,0.9227211";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-26";"2019-06-26";"PRINEX";"2016-04-25";"08:38:23";"EEIM41";"EEIM41";"IRUIZ";"2019-06-26";"18:12:31";"N";"1900-01-01";"1900-01-01";"N";""
"1591";"2023-12-12 02:35:57";"551";"VI-917-009-002-003";"N";"S";"40.9947045,0.9227211";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-26";"2019-06-26";"PRINEX";"2016-04-25";"08:38:24";"EEIM41";"EEIM41";"IRUIZ";"2019-06-26";"18:12:31";"N";"1900-01-01";"1900-01-01";"N";""
"1592";"2023-12-12 02:35:57";"551";"VI-917-006-001-003";"N";"S";"40.9947045,0.9227211";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2019-06-26";"2019-06-26";"PRINEX";"2016-04-25";"08:38:24";"EEIM41";"EEIM41";"IRUIZ";"2019-06-26";"18:12:31";"N";"1900-01-01";"1900-01-01";"N";""
"1593";"2023-12-12 02:35:57";"335";"VI-910-052-001-00B";"N";"S";"36.2444452,-5.3328159";"";"";"N";"";"";"";"";"";"";"";"";"N";"1900-01-01";"2016-04-25";"2016-04-25";"PRINEX";"2016-04-25";"08:38:26";"EEIM41";"EEIM41";"PRINEX";"2016-04-25";"08:38:36";"N";"1900-01-01";"1900-01-01";"N";""
